Position (um),2H Intensity (a.u.),3H Intensity (a.u.),Wavenumber (cm^-1),2H Amplitude (a.u.),2H Phase (deg),3H Amplitude (a.u.),3H Phase (deg)
54.8,0.0023203953,0.0005383322,209.0454102,0.0009675422,-129.7782186,0.000279931,-77.30822466
55,0.002318895,0.0005378526,209.8083496,0.0010429443,-116.1081662,0.0003005736,-59.64449361
55.2,0.0023174041,0.0005369828,210.5712891,0.0012095155,-102.4485379,0.0003617233,-42.61950791
55.4,0.0023165472,0.0005366126,211.3342285,0.0014368084,-86.4929841,0.0004510732,-24.14184132
55.6,0.0023165091,0.0005368871,212.097168,0.0016751841,-68.34091592,0.0005513353,-4.437071841
55.8,0.0023169095,0.0005375052,212.8601074,0.0018785294,-48.92515075,0.000645714,15.68144407
56,0.0023171572,0.0005378247,213.6230469,0.0020131839,-29.12341511,0.0007204922,35.56757277
56.2,0.0023168408,0.0005376829,214.3859863,0.0020597274,-9.625365772,0.0007659689,54.77693933
56.4,0.0023165727,0.0005370787,215.1489258,0.0020124262,8.96399599,0.000776607,72.93635682
56.6,0.0023165325,0.0005366306,215.9118652,0.0018785657,25.95476204,0.0007511939,89.57304284
56.8,0.0023174227,0.0005368436,216.6748047,0.0016798659,40.344789,0.0006940614,103.8945661
57,0.0023148095,0.0005363673,217.4377441,0.0014583557,50.6115709,0.0006183017,114.5670547
57.2,0.0023044909,0.00053333,218.2006836,0.0012848303,55.21990841,0.00055033,120.0129409
57.4,0.0022913303,0.0005288167,218.963623,0.0012444753,55.49369006,0.000526916,120.7682229
57.6,0.0022808146,0.0005242925,219.7265625,0.0013628775,57.38230032,0.0005667602,122.0369842
57.8,0.0022735563,0.0005206742,220.489502,0.0015668531,64.96543121,0.0006449252,128.5539954
58,0.0022704555,0.0005193116,221.2524414,0.0017552642,77.54101773,0.0007170812,140.2204
58.2,0.002274474,0.0005216307,222.0153809,0.0018526069,93.05236381,0.000748107,154.9750272
58.4,0.0022826363,0.000525244,222.7783203,0.0018177896,109.6762298,0.0007197366,170.7608553
58.6,0.0022907014,0.000528137,223.5412598,0.0016449611,125.6562169,0.0006319627,-174.6054404
58.8,0.0022971232,0.0005298969,224.3041992,0.0013673983,138.5871282,0.0005057276,-164.4612236
59,0.0023009813,0.000531107,225.0671387,0.0010683343,144.4164123,0.000390706,-164.3490315
59.2,0.0023036921,0.0005325783,225.8300781,0.0008923546,139.4598824,0.0003619843,-174.4672796
59.4,0.0023065762,0.00053399,226.5930176,0.0009461409,132.516246,0.0004291367,-178.108657
59.6,0.0023091299,0.0005349712,227.355957,0.0011242767,135.6226305,0.0005139493,-169.9244946
59.8,0.0023106813,0.0005351753,228.1188965,0.0012700034,146.598021,0.0005599378,-155.5918932
60,0.0023122302,0.0005351231,228.8818359,0.0013099208,160.5944491,0.0005480703,-139.3355581
60.2,0.0023151043,0.0005353906,229.6447754,0.0012395773,174.1696532,0.0004839269,-124.1551961
60.4,0.0023190317,0.0005357329,230.4077148,0.0011068643,-175.5675786,0.0003927586,-113.4926561
60.6,0.0023225953,0.0005363014,231.1706543,0.0010001372,-170.3648026,0.000318379,-111.1806762
60.8,0.0023233616,0.0005369988,231.9335937,0.0010011661,-167.168493,0.000305093,-113.831738
61,0.0023212945,0.0005372724,232.6965332,0.0011024535,-159.1947486,0.0003436572,-108.9013313
61.2,0.0023186907,0.0005370177,233.4594727,0.0012239415,-143.9835095,0.0003868789,-93.32314644
61.4,0.0023157579,0.0005360348,234.2224121,0.0012989419,-122.8296354,0.0004071476,-70.1420504
61.6,0.0023139908,0.0005355435,234.9853516,0.0013031366,-97.10680806,0.0004018504,-41.2286724
61.8,0.0023144352,0.0005359516,235.748291,0.0012480395,-67.46865484,0.0003841379,-7.309387505
62,0.0023159686,0.0005366747,236.5112305,0.0011679224,-34.29761735,0.0003732256,30.34125823
62.2,0.0023171288,0.0005369034,237.2741699,0.0011019943,1.471157796,0.000381152,68.69811719
62.4,0.0023175649,0.0005366969,238.0371094,0.0010721475,37.82766531,0.0004036076,104.558516
62.6,0.0023187114,0.0005363441,238.8000488,0.0010703343,72.50316153,0.0004259133,136.7978043
62.8,0.0023196051,0.0005364467,239.5629883,0.0010694216,104.3185789,0.0004342294,165.9772156
63,0.0023198973,0.0005373368,240.3259277,0.0010433937,133.3219588,0.000420276,-166.8790025
63.2,0.0023202871,0.0005382395,241.0888672,0.0009775331,160.1454176,0.0003812915,-140.7762392
63.4,0.0023199875,0.000538892,241.8518066,0.0008684057,-174.422716,0.0003190568,-114.6993871
63.6,0.0023199804,0.0005387461,242.6147461,0.0007205451,-149.493898,0.0002393345,-87.13572231
63.8,0.0023201017,0.0005381125,243.3776855,0.0005437571,-123.7807165,0.0001523575,-54.1589561
64,0.0023202999,0.0005379233,244.140625,0.0003527566,-94.23368672,8.01462628E-05,0.499772405
64.2,0.0023202421,0.0005375965,244.9035645,0.0001775854,-47.44969446,8.179316849E-05,87.0645172
64.4,0.0023199682,0.0005375909,245.6665039,0.0001504565,48.83245427,0.0001328726,135.2587428
64.6,0.0023190423,0.0005374834,246.4294434,0.0002893546,103.678442,0.0001748903,165.7110779
64.8,0.0023179076,0.0005373401,247.1923828,0.0004331053,136.107173,0.0001963793,-168.4008752
65,0.002317739,0.0005375949,247.9553223,0.0005510306,164.710678,0.0001968446,-143.0223779
65.2,0.002317655,0.0005373884,248.7182617,0.0006393876,-166.3780266,0.0001799074,-114.9011359
65.4,0.0023172394,0.0005365548,249.4812012,0.0007055165,-135.4775796,0.0001549145,-78.99228128
65.6,0.0023170038,0.0005362958,250.2441406,0.0007679206,-101.9915306,0.0001462736,-30.11257443
65.8,0.002316356,0.0005360004,251.0070801,0.0008522848,-66.69883875,0.0001870411,21.04142483
66,0.0023157562,0.0005356261,251.7700195,0.0009770943,-31.66461546,0.0002733992,60.14170208
66.2,0.0023158314,0.0005353743,252.532959,0.0011385935,1.100446013,0.0003794884,90.25289884
66.4,0.002317128,0.0005357872,253.2958984,0.0013118733,30.69080417,0.000483478,115.7214367
66.6,0.0023190332,0.0005365512,254.0588379,0.0014652307,56.9952377,0.0005686531,138.2899058
66.8,0.002320263,0.0005374147,254.8217773,0.0015757596,80.04243768,0.0006251664,158.3182302
67,0.0023206378,0.0005379276,255.5847168,0.0016415747,99.75486782,0.0006538884,175.5619615
67.2,0.0023199718,0.0005381433,256.3476562,0.0016878384,116.1886687,0.0006688029,-170.1876262
67.4,0.002319512,0.0005385594,257.1105957,0.0017586221,130.1620021,0.0006927004,-158.1925892
67.6,0.0023194031,0.0005388322,257.8735352,0.0018881692,143.5876102,0.0007422227,-146.2749259
67.8,0.0023203349,0.0005387821,258.6364746,0.0020701371,158.5667756,0.0008127553,-132.041882
68,0.0023216489,0.0005389264,259.3994141,0.0022585077,176.1668798,0.0008812768,-114.4366799
68.2,0.0023218428,0.0005391784,260.1623535,0.002395736,-163.6101655,0.0009219081,-93.59916927
68.4,0.0023212381,0.0005391635,260.925293,0.002438828,-141.2024654,0.0009180298,-70.02024317
68.6,0.0023209131,0.0005387702,261.6882324,0.0023721791,-117.0890419,0.0008671387,-44.09403944
68.8,0.0023218209,0.0005385712,262.4511719,0.002209584,-91.71437189,0.0007805997,-16.07930029
69,0.002323455,0.0005383999,263.2141113,0.0019884316,-65.60621608,0.0006795255,13.64591024
69.2,0.0023241429,0.0005380765,263.9770508,0.001758525,-39.61115912,0.0005872646,44.00036601
69.4,0.0023233761,0.000538211,264.7399902,0.0015699102,-15.088974,0.0005210814,72.58413579
69.6,0.0023221505,0.0005382568,265.5029297,0.0014663531,6.419079244,0.0004907737,96.2604511
69.8,0.002321165,0.000538004,266.2658691,0.0014844745,24.47887826,0.0005074709,113.7819028
70,0.0023204959,0.0005376541,267.0288086,0.0016433365,40.70332016,0.0005837721,127.9302091
70.2,0.0023201091,0.0005378532,267.791748,0.0019248019,57.22054293,0.0007156521,142.7049158
70.4,0.0023204297,0.0005381122,268.5546875,0.0022744535,74.77039139,0.0008771226,159.4569747
70.6,0.0023203487,0.0005382602,269.317627,0.0026233093,92.90847723,0.0010337501,177.5024483
70.8,0.0023207628,0.0005384158,270.0805664,0.0029092375,110.8455245,0.0011552045,-164.2637954
71,0.0023213199,0.0005384266,270.8435059,0.0030923479,127.8109341,0.001222904,-146.8575811
71.2,0.0023210911,0.0005383768,271.6064453,0.0031648825,143.1237668,0.001234769,-131.192005
71.4,0.0023201392,0.0005386785,272.3693848,0.0031537544,156.2593478,0.0012067459,-118.0403711
71.6,0.0023187114,0.0005390305,273.1323242,0.0031118697,167.0449052,0.0011686775,-107.733199
71.8,0.002318088,0.0005390846,273.8952637,0.003095382,175.9182212,0.0011512709,-99.64011227
72,0.0023192873,0.0005394283,274.6582031,0.003133769,-176.1065241,0.0011672789,-92.17712134
72.2,0.0023216166,0.0005397855,275.4211426,0.0032143277,-167.9962261,0.0012033329,-83.89248824
72.4,0.002323697,0.0005397801,276.184082,0.0032952654,-159.2839702,0.0012322372,-74.42592728
72.6,0.0023249693,0.0005397252,276.9470215,0.0033327344,-150.1440132,0.0012312698,-64.37204754
72.8,0.0023246822,0.0005391831,277.7099609,0.0033007835,-141.1462659,0.001192278,-54.75895579
73,0.0023239153,0.0005383673,278.4729004,0.0032002256,-133.0473843,0.0011238,-46.73350686
73.2,0.0023231878,0.0005382791,279.2358398,0.0030624814,-126.6497777,0.0010494274,-41.30788282
73.4,0.0023227501,0.0005387309,279.9987793,0.0029504868,-122.4935553,0.0010027479,-38.75332711
73.6,0.002323401,0.0005393626,280.7617187,0.0029457089,-120.1623322,0.0010142412,-37.71166834
73.8,0.0023238563,0.0005394527,281.5246582,0.0031056735,-117.8214487,0.0010919343,-35.55111314
74,0.0023234793,0.0005391581,282.2875977,0.0034163628,-113.2954811,0.0012157357,-30.40815448
74.2,0.0023216742,0.0005380841,283.0505371,0.0037960853,-105.6618919,0.0013518805,-22.10263617
74.4,0.0023190985,0.0005367603,283.8134766,0.0041414825,-95.30390451,0.001467967,-11.37272333
74.6,0.0023174274,0.0005358056,284.576416,0.004366426,-83.12983626,0.0015400291,0.8595242105
74.8,0.0023162335,0.0005350673,285.3393555,0.0044216439,-70.09832604,0.001555702,13.73091454
75,0.0023154269,0.0005351059,286.1022949,0.0043023648,-57.08534372,0.0015159215,26.47116117
75.2,0.0023148667,0.0005357591,286.8652344,0.0040465407,-44.83495364,0.0014344102,38.44602899
75.4,0.0023142454,0.0005363741,287.6281738,0.0037210853,-33.82277857,0.0013331037,49.31333556
75.6,0.0023144046,0.0005368472,288.3911133,0.0033934685,-23.99608672,0.0012324329,59.26485144
75.8,0.0023157947,0.0005374403,289.1540527,0.0030953585,-14.63429855,0.0011394926,69.07399489
76,0.0023164207,0.0005378399,289.9169922,0.0028030507,-4.744463335,0.0010430093,79.63869374
76.2,0.0023166292,0.0005381076,290.6799316,0.0024570777,6.145979849,0.0009212922,91.2854314
76.4,0.0023171087,0.0005385494,291.4428711,0.0020063286,17.38220683,0.0007570015,103.3040421
76.6,0.0023170123,0.0005387632,292.2058105,0.0014458903,26.30542006,0.0005492985,113.1629285
76.8,0.0023163353,0.0005384084,292.96875,0.0008600863,23.31601652,0.0003280991,111.8790716
77,0.0023162582,0.0005378449,293.7316895,0.0006304048,-16.65361884,0.0002293348,73.21543823
77.2,0.0023169792,0.000537616,294.4946289,0.0010575476,-39.67438283,0.0003843859,48.27135127
77.4,0.0023172677,0.0005373857,295.2575684,0.0015906416,-34.85123361,0.0005867093,53.0629843
77.6,0.002316782,0.00053713,296.0205078,0.0020103667,-23.32692671,0.0007483586,65.01069471
77.8,0.0023159179,0.0005371423,296.7834473,0.0022751906,-10.82656546,0.0008519834,78.08158138
78,0.0023157574,0.0005377163,297.5463867,0.002411218,0.5393451182,0.0009057206,90.09249483
78.2,0.002316398,0.000538264,298.3093262,0.0024883419,9.999385361,0.0009346531,100.1829169
78.4,0.0023177319,0.0005386829,299.0722656,0.0025866118,18.05391621,0.0009693557,108.7233607
78.6,0.0023189204,0.0005390684,299.8352051,0.0027482146,26.20619675,0.0010281917,117.1626677
78.8,0.0023190409,0.0005392835,300.5981445,0.0029530147,35.76478767,0.0011062946,126.909857
79,0.0023179096,0.0005383006,301.361084,0.0031435278,46.96117098,0.0011829593,138.3406642
79.2,0.0023165488,0.0005368328,302.1240234,0.0032679576,59.17842612,0.0012376872,150.9262469
79.4,0.0023153278,0.0005366592,302.8869629,0.0033067228,71.52307099,0.0012609155,163.8096664
79.6,0.0023148116,0.000536987,303.6499023,0.0032778677,83.22112996,0.0012567407,176.2166729
79.8,0.0023151556,0.0005373169,304.4128418,0.0032259333,93.90830175,0.0012395009,-172.2764819
80,0.0023154886,0.0005375332,305.1757812,0.0031973415,103.8483529,0.0012256424,-161.5498983
80.2,0.0023154833,0.0005381104,305.9387207,0.0032118046,113.8365435,0.0012238656,-150.9849655
80.4,0.0023155144,0.0005385253,306.7016602,0.0032497681,124.6749044,0.0012298515,-139.8741454
80.6,0.0023155459,0.0005382885,307.4645996,0.0032663647,136.6743729,0.0012298188,-127.8861282
80.8,0.0023148222,0.0005381192,308.2275391,0.0032173153,149.5976524,0.0012092459,-115.1926047
81,0.0023134878,0.0005373157,308.9904785,0.0030775321,162.8697583,0.0011600062,-102.309004
81.2,0.0023129303,0.000536414,309.753418,0.0028472546,175.7540651,0.0010830227,-89.89813184
81.4,0.0023134656,0.0005362625,310.5163574,0.0025497925,-172.5887853,0.000987128,-78.63274089
81.6,0.0023136859,0.0005360255,311.2792969,0.0022259309,-163.0965567,0.0008856903,-69.08229828
81.8,0.0023148238,0.0005362643,312.0422363,0.0019280189,-156.6929671,0.0007924617,-61.58037787
82,0.0023185474,0.0005374575,312.8051758,0.0017122145,-153.7397329,0.000718129,-56.09140981
82.2,0.0023225056,0.0005385506,313.5681152,0.0016208023,-152.9895173,0.0006688842,-52.14989016
82.4,0.0023257377,0.000539701,314.3310547,0.0016558824,-151.5830283,0.0006470027,-48.9030126
82.6,0.0023278402,0.0005410791,315.0939941,0.001776254,-147.2216336,0.0006515444,-45.24849745
82.8,0.0023276184,0.0005417849,315.8569336,0.0019270732,-139.4946009,0.0006779104,-40.12862127
83,0.0023255446,0.0005420001,316.619873,0.0020651848,-129.0915428,0.0007178191,-32.9002441
83.2,0.0023224125,0.0005412634,317.3828125,0.0021661497,-116.8850134,0.0007613071,-23.46853737
83.4,0.0023188737,0.0005399769,318.145752,0.0022230878,-103.5802099,0.0007996852,-12.10530547
83.6,0.0023156172,0.0005385862,318.9086914,0.0022428811,-89.62356167,0.000827497,0.8228162732
83.8,0.0023125483,0.0005372738,319.6716309,0.0022398814,-75.16459547,0.0008426776,15.04269351
84,0.0023104662,0.0005361183,320.4345703,0.0022274673,-60.06171092,0.000845253,30.44909325
84.2,0.002309569,0.0005352917,321.1975098,0.0022102989,-43.99019688,0.0008355433,47.08495519
84.4,0.0023101029,0.0005349218,321.9604492,0.0021812596,-26.64544268,0.0008129433,65.05763024
84.6,0.0023109654,0.0005350462,322.7233887,0.0021244391,-7.930598989,0.0007758596,84.43438748
84.8,0.0023117925,0.000535364,323.4863281,0.0020214293,11.96306478,0.0007225455,105.1578127
85,0.0023132586,0.0005356008,324.2492676,0.0018572862,32.55285546,0.00065207,126.9905047
85.2,0.0023145179,0.000535552,325.012207,0.0016248535,53.02218141,0.0005648547,149.4583997
85.4,0.0023151054,0.0005355951,325.7751465,0.0013287848,71.95141599,0.0004628301,171.7125757
85.6,0.0023152045,0.0005360484,326.5380859,0.0009934331,86.33641689,0.0003499063,-167.9343041
85.8,0.0023151921,0.0005365557,327.3010254,0.0006892393,88.77013092,0.0002346727,-153.8392881
86,0.0023152349,0.000536633,328.0639648,0.0005921747,72.03269616,0.0001447607,-159.7963344
86.2,0.0023162258,0.0005369936,328.8269043,0.0007914348,62.47958758,0.0001539248,172.3438703
86.4,0.0023179665,0.0005378985,329.5898437,0.0010880062,70.42970665,0.0002429934,170.9545673
86.6,0.002319867,0.0005386416,330.3527832,0.0013442932,85.78294032,0.0003380837,-174.7881901
86.8,0.0023211817,0.0005390415,331.1157227,0.0015059766,103.5616749,0.0004138311,-156.0590734
87,0.0023210466,0.0005388262,331.8786621,0.0015561722,121.6546052,0.0004609649,-136.2693502
87.2,0.0023205651,0.0005383024,332.6416016,0.001504528,138.8774786,0.0004775223,-116.7625496
87.4,0.0023202794,0.0005372349,333.404541,0.0013824311,154.42841,0.0004675611,-98.21233931
87.6,0.0023195332,0.0005360505,334.1674805,0.0012339124,168.0154746,0.0004398167,-80.86686126
87.8,0.0023182049,0.0005356,334.9304199,0.0010978849,-179.5180634,0.0004047639,-64.3659757
88,0.0023157548,0.0005356242,335.6933594,0.0009868097,-165.7443599,0.0003704237,-47.43885382
88.2,0.0023128077,0.0005352779,336.4562988,0.0008845414,-147.2976725,0.0003397946,-27.92886558
88.4,0.0023102781,0.0005341519,337.2192383,0.0007791409,-120.5774841,0.0003139227,-3.351140449
88.6,0.0023082168,0.0005332854,337.9821777,0.0007123936,-82.36602305,0.0002999165,28.01643754
88.8,0.00230768,0.0005333244,338.7451172,0.0007845663,-36.93388172,0.0003139475,64.67260948
89,0.0023072108,0.0005334128,339.5080566,0.0010231949,2.734954922,0.0003664835,100.8658863
89.2,0.0023066659,0.0005329627,340.2709961,0.0013409849,33.29134828,0.0004471626,132.1856579
89.4,0.0023068602,0.0005331772,341.0339355,0.001647229,57.57498411,0.0005346179,158.2505669
89.6,0.0023081641,0.0005341748,341.796875,0.001887757,77.45516804,0.0006109912,179.9152632
89.8,0.0023098175,0.0005349796,342.5598145,0.00204996,93.54893612,0.0006685964,-162.2767392
90,0.0023116692,0.0005352661,343.3227539,0.002164702,106.1036832,0.0007123758,-148.0201022
90.2,0.0023133586,0.0005353632,344.0856934,0.0022928606,115.9215042,0.0007575672,-136.6354939
90.4,0.0023141185,0.000534952,344.8486328,0.0024843213,124.8141406,0.0008194961,-126.616542
90.6,0.002313903,0.0005349992,345.6115723,0.0027326253,134.7451507,0.0008997156,-116.1397233
90.8,0.002313222,0.0005355344,346.3745117,0.0029727279,146.5832278,0.0009815609,-104.1517432
91,0.002312605,0.0005361781,347.1374512,0.0031191884,160.009459,0.0010388207,-90.69953089
91.2,0.0023129789,0.0005369524,347.9003906,0.0031053141,174.0662743,0.0010478986,-76.54230275
91.4,0.0023138859,0.0005372279,348.6633301,0.0029077503,-172.5737261,0.0009968342,-62.85712194
91.6,0.002314497,0.0005373191,349.4262695,0.0025616888,-161.7421775,0.0008913681,-51.31609637
91.8,0.002314439,0.0005371558,350.189209,0.002173327,-155.9332169,0.0007602962,-44.34952053
92,0.002314357,0.0005364946,350.9521484,0.001916625,-156.7696599,0.0006590522,-44.32662588
92.2,0.0023138045,0.0005361682,351.7150879,0.0019327311,-160.1223322,0.0006482301,-48.79184589
92.4,0.0023129915,0.0005363468,352.4780273,0.0021592243,-158.641749,0.0007278152,-49.62847919
92.6,0.0023125562,0.0005367134,353.2409668,0.002408784,-151.1115382,0.0008362043,-43.86830146
92.8,0.0023128167,0.0005371591,354.0039062,0.0025455725,-140.1081785,0.0009182844,-33.85776969
93,0.0023130306,0.0005374675,354.7668457,0.0025215352,-128.1921719,0.000948567,-22.28698592
93.2,0.0023114211,0.0005372421,355.5297852,0.002361267,-117.4618763,0.0009271697,-11.19756719
93.4,0.00230888,0.000536283,356.2927246,0.0021464177,-109.6590731,0.0008746196,-2.162654237
93.6,0.0023073831,0.0005350339,357.0556641,0.0019906074,-105.3429526,0.0008254151,4.028888714
93.8,0.0023062469,0.0005338656,357.8186035,0.0019791176,-102.2997343,0.0008134248,8.393596746
94,0.0023055038,0.0005325857,358.581543,0.0021009876,-96.74554759,0.0008495617,13.74135003
94.2,0.002305508,0.0005315348,359.3444824,0.0022713497,-86.99956943,0.0009149624,22.31600308
94.4,0.0023047679,0.0005310208,360.1074219,0.0024092945,-73.67233058,0.000979305,34.43144305
94.6,0.0023031458,0.0005311307,360.8703613,0.0024725579,-57.90726653,0.0010185686,49.37985076
94.8,0.0023016399,0.0005309119,361.6333008,0.002453353,-40.5798207,0.0010200304,66.37533683
95,0.0023005012,0.0005305633,362.3962402,0.0023646371,-22.20834627,0.000980814,84.84157291
95.2,0.0023004338,0.0005307662,363.1591797,0.0022275649,-3.035964315,0.0009051779,104.4047804
95.4,0.0023019066,0.0005316903,363.9221191,0.0020627541,16.87052967,0.0008020608,124.8291154
95.6,0.0023021271,0.0005322932,364.6850586,0.0018859819,37.522958,0.0006830733,145.9621567
95.8,0.0023012565,0.0005324466,365.447998,0.0017076934,58.92568884,0.000560828,167.704647
96,0.002300551,0.0005321362,366.2109375,0.0015347441,81.02550215,0.0004474849,-169.9860882
96.2,0.002299918,0.0005313693,366.973877,0.0013726843,103.7195286,0.0003534782,-147.0433373
96.4,0.0022999799,0.0005309428,367.7368164,0.0012275177,126.9235464,0.0002865158,-123.2056215
96.6,0.0023005088,0.0005310876,368.4997559,0.0011065657,150.6728538,0.0002510358,-98.08858906
96.8,0.002300831,0.0005312362,369.2626953,0.001018507,175.1817871,0.000248192,-71.69006958
