118	0.000103191	1.41E-05
118.2	0.000103767	1.46E-05
118.4	0.00010386	1.47E-05
118.6	0.000103362	1.49E-05
118.8	0.000102592	1.50E-05
119	0.00010237	1.51E-05
119.2	0.000102357	1.53E-05
119.4	0.00010243	0.000015194
119.6	0.000102047	1.49E-05
119.8	0.000101538	1.48E-05
120	0.000101048	1.49E-05
120.2	0.000100669	1.48E-05
120.4	0.000100632	1.49E-05
120.6	0.000101054	1.46E-05
120.8	0.000101172	1.45E-05
121	0.000101341	0.000014258
121.2	0.000101463	1.39E-05
121.4	0.00010124	1.37E-05
121.6	0.00010094	1.37E-05
121.8	0.000100776	1.42E-05
122	0.000100896	1.53E-05
122.2	0.000101332	1.62E-05
122.4	0.000101715	1.62E-05
122.6	0.000101907	1.58E-05
122.8	0.000101867	1.48E-05
123	0.000101652	0.000014172
123.2	0.000101517	1.42E-05
123.4	0.000101218	0.000014481
123.6	0.000101218	1.51E-05
123.8	0.000102134	1.56E-05
124	0.00010249	1.62E-05
124.2	0.000102446	1.60E-05
124.4	0.000102337	1.51E-05
124.6	0.000102255	1.44E-05
124.8	0.000101889	1.42E-05
125	0.000101436	0.000014607
125.2	0.000101177	1.47E-05
125.4	0.000100761	0.000014008
125.6	0.000100605	1.32E-05
125.8	0.000100867	1.35E-05
126	0.000100867	0.000014132
126.2	0.000100152	1.48E-05
126.4	9.98E-05	1.55E-05
126.6	9.98E-05	1.61E-05
126.8	9.97E-05	1.65E-05
127	0.000100097	1.69E-05
127.2	0.000100388	1.72E-05
127.4	0.000100523	1.71E-05
127.6	0.000100626	1.64E-05
127.8	0.000100909	1.55E-05
128	0.000101172	1.49E-05
128.2	0.000101068	1.52E-05
128.4	0.000101119	1.56E-05
128.6	0.000101123	1.58E-05
128.8	0.000101437	1.61E-05
129	0.000101817	1.61E-05
129.2	0.000102041	1.57E-05
129.4	0.000102109	1.51E-05
129.6	0.000101946	1.46E-05
129.8	0.000101834	1.47E-05
130	0.000101825	0.000014878
130.2	0.000101763	1.53E-05
130.4	0.000101625	1.59E-05
130.6	0.000101956	1.60E-05
130.8	0.000102326	1.61E-05
