Position (um),2H Intensity (a.u.),3H Intensity (a.u.),Wavenumber (cm^-1),2H Amplitude (a.u.),2H Phase (deg),3H Amplitude (a.u.),3H Phase (deg)
1394.8,0.0001029025,0.000013995,5320.739746,1.050528801E-05,-176.8408413,0.000013824,66.01452548
1395,0.0001030538,1.408712909E-05,5321.502686,4.722143065E-06,-157.6956141,9.769330972E-06,77.15590886
1395.2,0.0001030904,1.452468121E-05,5322.265625,5.674704335E-07,76.8260018,6.209629076E-06,76.11126002
1395.4,0.0001030478,1.496365976E-05,5323.028564,4.559150079E-06,71.54303328,4.728634921E-06,59.93295663
1395.6,0.0001028017,1.57780849E-05,5323.791504,7.085705577E-06,90.93531699,4.50164039E-06,54.23653538
1395.8,0.0001024132,1.655074057E-05,5324.554443,7.955922186E-06,110.3273746,3.032306007E-06,63.26187613
1396,0.0001022223,1.666574776E-05,5325.317383,7.328275896E-06,127.8452669,6.608431864E-07,-80.19252973
1396.2,0.0001019865,1.63680722E-05,5326.080322,5.670929962E-06,140.3538803,6.266910791E-06,-73.72530666
1396.4,0.0001019899,1.608334088E-05,5326.843262,3.842699338E-06,139.7863698,1.299672112E-05,-52.64760889
1396.6,0.0001019646,1.602633475E-05,5327.606201,3.210758084E-06,120.0187716,1.965427701E-05,-30.5355945
1396.8,0.000101948,1.586263506E-05,5328.369141,0.000003915,111.1724363,2.50537324E-05,-8.438843496
1397,0.0001019088,1.509962997E-05,5329.13208,4.402487466E-06,119.8022369,2.829112319E-05,12.97398577
1397.2,0.0001016804,1.502711289E-05,5329.89502,3.903919491E-06,135.0429157,2.897473186E-05,32.98711511
1397.4,0.0001019549,1.513224505E-05,5330.657959,2.333620395E-06,149.7202242,2.735182548E-05,50.67223243
1397.6,0.0001027834,1.508617819E-05,5331.420898,4.949137281E-07,75.34016389,2.429358799E-05,64.87987977
1397.8,0.0001034184,1.489864969E-05,5332.183838,3.010310171E-06,32.74826197,2.106183612E-05,74.79477032
1398,0.0001037549,1.509566736E-05,5332.946777,5.718375563E-06,49.74873356,1.869651748E-05,81.48176049
1398.2,0.0001038156,0.000015051,5333.709717,7.89991072E-06,69.11112931,1.719827832E-05,88.33800416
1398.4,0.000103699,1.472664616E-05,5334.472656,9.278249291E-06,88.10154176,1.556131851E-05,97.84645781
1398.6,0.0001036071,1.418719951E-05,5335.235596,0.000009812,105.6658647,1.279539926E-05,109.2061109
1398.8,0.0001037464,1.388530913E-05,5335.998535,9.684793636E-06,121.1022256,8.66876141E-06,117.7013749
1399,0.0001041038,0.000014384,5336.761475,9.218774262E-06,134.1925284,4.381501172E-06,101.537101
1399.2,0.0001042176,1.477842949E-05,5337.524414,8.707543724E-06,145.6259002,0.00000566,46.53023343
1399.4,0.0001040988,1.482574989E-05,5338.287354,8.248664543E-06,156.8498631,1.071376536E-05,45.219029
1399.6,0.0001035577,1.472513752E-05,5339.050293,7.738827202E-06,168.9201884,1.523717671E-05,59.34350588
1399.8,0.0001029752,1.450537533E-05,5339.813232,7.054892553E-06,-178.4644033,1.831369396E-05,77.12002316
1400,0.0001026798,1.426754704E-05,5340.576172,6.242262416E-06,-166.8576385,1.972312425E-05,96.12234912
1400.2,0.0001028628,0.000014141,5341.339111,5.578877814E-06,-157.8499551,0.00001958,115.7882325
1400.4,0.0001029488,1.436705244E-05,5342.102051,0.000005436,-149.9758808,1.816178992E-05,136.3441468
1400.6,0.0001029327,1.467392947E-05,5342.86499,5.92366737E-06,-137.7357146,0.00001578,158.6523969
1400.8,0.0001028899,1.485313252E-05,5343.62793,6.804853751E-06,-117.8491839,1.275582374E-05,-175.6084755
1401,0.0001026943,1.512847609E-05,5344.390869,7.815379412E-06,-91.43568659,9.543085439E-06,-143.2250508
1401.2,0.000102251,1.561068409E-05,5345.153809,8.801380321E-06,-60.94285766,6.979769977E-06,-98.74371722
1401.4,0.0001018652,1.568373469E-05,5345.916748,9.636599846E-06,-28.52061982,6.16719319E-06,-43.09727079
1401.6,0.0001020238,1.524543271E-05,5346.679688,1.014487015E-05,4.346021667,6.73522841E-06,6.298323999
1401.8,0.0001024504,1.49455275E-05,5347.442627,1.011293681E-05,36.8197601,6.948154149E-06,45.05376495
1402,0.0001027571,1.468633392E-05,5348.205566,9.366398815E-06,68.48815097,5.739870919E-06,79.2820169
1402.2,0.0001024293,1.437626514E-05,5348.968506,7.849367048E-06,99.0393749,2.910847359E-06,118.4397016
1402.4,0.0001022525,1.399445389E-05,5349.731445,5.669541269E-06,127.7210032,1.825579826E-06,-86.06315032
1402.6,0.0001027289,1.409572606E-05,5350.494385,3.109779142E-06,150.9555598,6.526429849E-06,-35.70461461
1402.8,0.0001034199,1.471926446E-05,5351.257324,9.487493775E-07,126.2633837,1.108113242E-05,-6.478786678
1403,0.0001038304,1.491889123E-05,5352.020264,2.275067376E-06,72.70565744,1.438307356E-05,19.42668727
1403.2,0.0001036428,0.000015069,5352.783203,3.933546565E-06,93.15246844,1.571814897E-05,43.2536573
1403.4,0.0001032967,1.517805681E-05,5353.546143,4.822807734E-06,121.1208024,1.482192922E-05,64.49978298
1403.6,0.0001031649,1.543660811E-05,5354.309082,4.861322085E-06,151.1355856,1.200458322E-05,81.03721901
1403.8,0.000103055,1.564065904E-05,5355.072021,4.158128933E-06,-178.0373948,8.330372068E-06,86.40957854
1404,0.0001031765,0.000015594,5355.834961,2.940344204E-06,-147.6026285,6.24546156E-06,68.20731327
1404.2,0.0001034421,0.000015228,5356.5979,1.495677287E-06,-122.978896,7.863817791E-06,49.42244089
1404.4,0.0001032503,1.516307296E-05,5357.36084,5.621416621E-07,-169.6756586,0.000010583,51.07687668
1404.6,0.0001028491,1.520182971E-05,5358.123779,1.695616637E-06,172.5979653,1.242939274E-05,60.08497585
1404.8,0.000102604,0.000015162,5358.886719,3.022899774E-06,-156.2515857,1.313122826E-05,69.52680225
1405,0.0001023302,0.000015474,5359.649658,4.319169862E-06,-120.1051851,1.314056733E-05,77.07489599
1405.2,0.0001019004,1.613432738E-05,5360.412598,5.574774363E-06,-83.73770634,1.299243061E-05,83.14251194
1405.4,0.0001018116,1.63895237E-05,5361.175537,6.724386852E-06,-48.56259278,1.273274981E-05,89.51729865
1405.6,0.0001022271,1.584683399E-05,5361.938477,7.657615722E-06,-14.92513711,1.190530664E-05,96.59996004
1405.8,0.0001026248,1.505942759E-05,5362.701416,8.268660497E-06,17.34053819,1.017764097E-05,101.4642593
1406,0.0001027366,0.000014389,5363.464355,8.495721226E-06,48.6786228,8.167678741E-06,96.65899024
1406.2,0.0001026462,1.395710557E-05,5364.227295,8.332817019E-06,79.76514769,8.068583735E-06,79.20595522
1406.4,0.0001026526,1.423850788E-05,5364.990234,7.821075402E-06,111.5837282,1.082063833E-05,71.60422029
1406.6,0.000102777,1.44442826E-05,5365.753174,7.04194798E-06,145.601093,1.412661717E-05,79.34049465
1406.8,0.0001028081,1.444330577E-05,5366.516113,6.142547212E-06,-175.9785867,1.598606855E-05,94.2655558
1407,0.0001026276,1.449830198E-05,5367.279053,5.414790995E-06,-130.4515819,1.537114218E-05,111.530397
1407.2,0.000102267,1.484752E-05,5368.041992,5.336443063E-06,-77.94306195,1.207215408E-05,127.2179283
1407.4,0.0001023898,1.50665799E-05,5368.804932,6.232745609E-06,-25.69122962,6.94268966E-06,130.2587551
1407.6,0.0001025507,0.000014622,5369.567871,7.884453929E-06,20.31972367,0.000005111,78.56027092
1407.8,0.0001023584,1.428056045E-05,5370.330811,9.83719324E-06,60.72078832,1.086727888E-05,62.55289015
1408,0.0001018384,1.484771824E-05,5371.09375,1.169293953E-05,97.56929676,1.690629738E-05,76.04344897
1408.2,0.0001011872,1.521518177E-05,5371.856689,0.000013121,132.0925547,2.0931223E-05,94.84333686
1408.4,0.0001007763,1.505294231E-05,5372.619629,1.383567906E-05,164.7665163,2.223684677E-05,114.3262753
1408.6,0.000100857,1.463729829E-05,5373.382568,1.360781109E-05,-164.442286,2.09428052E-05,132.3775115
1408.8,0.000100857,1.441544035E-05,5374.145508,1.230912887E-05,-136.0929051,0.00001792,146.9502101
1409,0.0001014376,1.497071343E-05,5374.908447,9.987120522E-06,-111.8136924,1.460050138E-05,155.99381
1409.2,0.0001010947,1.518318676E-05,5375.671387,7.026806927E-06,-96.63453215,1.232193916E-05,160.3358501
1409.4,0.0001009271,1.465587243E-05,5376.434326,4.789167024E-06,-105.3003778,1.106581419E-05,166.4784971
1409.6,0.0001010372,1.434325298E-05,5377.197266,5.901838842E-06,-127.0785285,9.405133414E-06,179.8670847
1409.8,0.000101505,1.429125198E-05,5377.960205,9.093751522E-06,-123.3921636,6.151488209E-06,-157.4923504
1410,0.0001016886,1.446257314E-05,5378.723145,0.000012156,-108.4108307,0.000001688,-87.53891169
1410.2,0.0001016156,1.504531746E-05,5379.486084,1.434707808E-05,-91.22851325,0.000005899,38.52184991
1410.4,0.0001015906,1.515621643E-05,5380.249023,1.557337851E-05,-75.13970841,0.000012507,71.34100929
1410.6,0.0001019231,1.522264557E-05,5381.011963,1.61903334E-05,-61.54115085,1.826787251E-05,99.47590759
1410.8,0.0001020836,1.560016473E-05,5381.774902,1.680442592E-05,-50.24363614,2.217926075E-05,126.9978235
1411,0.0001020339,1.609152229E-05,5382.537842,0.000017828,-39.37925,2.372692804E-05,154.5343198
1411.2,0.0001015833,1.610081359E-05,5383.300781,1.907144762E-05,-26.85167348,2.294873866E-05,-177.8003389
1411.4,0.0001012415,1.533809945E-05,5384.063721,1.985435827E-05,-12.01372186,2.039162807E-05,-150.0823043
1411.6,0.0001016146,1.430982369E-05,5384.82666,1.945817253E-05,4.370606153,1.694763336E-05,-122.6197667
1411.8,0.0001023189,1.407556263E-05,5385.5896,1.748534639E-05,20.69665991,1.361524003E-05,-96.14569649
1412,0.0001030377,1.450656899E-05,5386.352539,1.405977991E-05,34.17175904,1.125949286E-05,-71.81527414
1412.2,0.0001035626,1.470187602E-05,5387.115479,1.007032102E-05,38.54215732,1.042487361E-05,-50.0023851
1412.4,0.0001035178,1.464889083E-05,5387.878418,7.8304988E-06,23.71973628,1.117254672E-05,-28.84153591
1412.6,0.0001031393,1.485560351E-05,5388.641357,9.548202867E-06,7.86049071,1.301708286E-05,-6.464922593
1412.8,0.000102878,1.468630301E-05,5389.404297,1.28632518E-05,10.9583839,1.512041386E-05,16.85775135
1413,0.0001027745,1.449408993E-05,5390.167236,1.538059715E-05,23.11904203,0.000016588,39.83324423
1413.2,0.0001024565,1.451458959E-05,5390.930176,1.629246396E-05,37.60130557,1.675472276E-05,60.888718
1413.4,0.0001019551,1.481140978E-05,5391.693115,1.562732687E-05,51.0640363,1.549079168E-05,77.7419071
1413.6,0.0001021294,1.530282541E-05,5392.456055,1.397772494E-05,61.07437583,1.357270857E-05,86.7947242
1413.8,0.0001027098,1.557132501E-05,5393.218994,1.228055954E-05,66.06061264,1.289767254E-05,86.51254184
1414,0.0001027859,1.556287364E-05,5393.981934,1.132168081E-05,67.31264885,1.491054604E-05,86.67713965
1414.2,0.0001022541,1.540047289E-05,5394.744873,0.000011079,68.90382834,1.838273115E-05,96.19011611
1414.4,0.0001015469,1.532616127E-05,5395.507813,1.089038248E-05,72.5438539,2.120343183E-05,112.9887894
1414.6,0.0001008996,1.521978413E-05,5396.270752,0.000010351,76.03253923,0.000021987,133.5665856
1414.8,0.0001006098,1.512014026E-05,5397.033691,9.777082055E-06,76.37952855,2.015060747E-05,155.717244
1415,0.0001008796,1.513214158E-05,5397.796631,9.91656926E-06,74.32972247,1.580568865E-05,177.6028719
1415.2,0.0001010307,1.52748838E-05,5398.55957,1.094841457E-05,75.47920586,9.684314812E-06,-164.7638961
1415.4,0.0001010522,1.519215269E-05,5399.32251,1.2078101E-05,82.70031777,3.746675576E-06,-179.8596845
1415.6,0.0001010381,1.44237903E-05,5400.085449,1.233855201E-05,94.1864536,6.23407933E-06,119.1264334
1415.8,0.0001007019,1.394256625E-05,5400.848389,1.119273317E-05,106.7270368,1.174749494E-05,130.2986413
1416,0.0001003733,1.369961392E-05,5401.611328,8.718890961E-06,115.672957,1.577245486E-05,152.8930359
1416.2,0.0001004783,1.39421839E-05,5402.374268,5.911224188E-06,110.0971195,1.779022575E-05,178.3353512
1416.4,0.0001011069,1.427134365E-05,5403.137207,0.000005483,80.8519204,1.792076267E-05,-155.0319407
1416.6,0.0001017379,1.443644611E-05,5403.900146,0.000008114,68.59177038,1.66500992E-05,-127.7986092
1416.8,0.000101885,1.448525947E-05,5404.663086,1.09840756E-05,74.15021591,0.000014647,-100.368215
1417,0.0001020304,1.441738556E-05,5405.426025,1.286589983E-05,84.03298918,0.000012574,-73.25674689
1417.2,0.0001024994,1.475045758E-05,5406.188965,1.373494164E-05,92.83835074,1.093017784E-05,-47.16634581
1417.4,0.0001029798,1.491831776E-05,5406.951904,1.429754186E-05,98.68714414,0.000009961,-22.66756554
1417.6,0.000103237,0.000014811,5407.714844,1.544191169E-05,103.2482386,0.00000964,0.3418630907
1417.8,0.000102987,1.432332703E-05,5408.477783,1.732571037E-05,110.3030013,9.705812538E-06,22.52146102
1418,0.0001026385,1.415688386E-05,5409.240723,1.915278037E-05,121.528985,9.758665635E-06,44.29370652
1418.2,0.0001023599,1.444235405E-05,5410.003662,1.986558522E-05,135.9455544,9.407689458E-06,65.40792034
1418.4,0.0001020936,0.000014553,5410.766602,1.874572182E-05,151.5865344,8.413181359E-06,84.90113573
1418.6,0.0001022205,1.468426448E-05,5411.529541,1.56761989E-05,165.7256034,6.788385411E-06,100.6897445
1418.8,0.000102549,1.512570472E-05,5412.29248,1.135723848E-05,172.760188,4.884793676E-06,107.8458921
1419,0.0001028505,1.552678346E-05,5413.05542,8.073379525E-06,159.8171691,3.572480667E-06,97.07057774
1419.2,0.0001030869,1.575450082E-05,5413.818359,9.455311842E-06,137.2316281,3.857490684E-06,78.02561463
1419.4,0.0001028783,1.603228749E-05,5414.581299,1.357336873E-05,137.4293771,5.036942899E-06,74.53151102
1419.6,0.0001024888,1.631890257E-05,5415.344238,1.707227257E-05,149.7183381,6.115596251E-06,80.25563463
1419.8,0.0001021079,1.642508472E-05,5416.107178,1.872005314E-05,165.4989281,6.895840615E-06,88.27026321
1420,0.0001018796,0.000015887,5416.870117,1.832027931E-05,-178.9026652,0.000007535,96.82842953
1420.2,0.0001017366,1.49521783E-05,5417.633057,1.636157308E-05,-166.1254404,8.16466932E-06,106.9011913
1420.4,0.0001015672,1.464834718E-05,5418.395996,1.389637636E-05,-158.8280922,8.687277861E-06,119.9349695
1420.6,0.0001013608,0.000014825,5419.158936,0.000012246,-157.8884092,8.85085436E-06,136.5197116
1420.8,0.0001013949,1.520257076E-05,5419.921875,1.207123918E-05,-158.513558,8.46083422E-06,156.6817675
1421,0.0001012867,1.572114578E-05,5420.684814,1.267309648E-05,-155.0608386,7.533804275E-06,-179.2202313
1421.2,0.0001013568,1.592227842E-05,5421.447754,1.303919006E-05,-147.9499884,6.360624082E-06,-149.7330457
1421.4,0.0001014484,1.618151547E-05,5422.210693,1.287143307E-05,-140.349235,5.521147161E-06,-112.8945895
1421.6,0.000101418,1.629649006E-05,5422.973633,0.000012624,-134.4173767,0.000005709,-71.97143927
1421.8,0.0001015526,1.600751916E-05,5423.736572,1.29904469E-05,-129.0359863,7.146276277E-06,-36.41508881
1422,0.0001018873,1.604959528E-05,5424.499512,1.410641319E-05,-120.4005345,9.551412792E-06,-8.301966654
1422.2,0.0001022626,1.592446956E-05,5425.262451,1.535681854E-05,-106.3337427,1.259308415E-05,15.99168419
1422.4,0.0001026887,1.523489101E-05,5426.025391,1.59672796E-05,-87.31172663,1.587348508E-05,39.30230248
1422.6,0.0001028801,1.462414315E-05,5426.78833,1.546162463E-05,-64.53888034,1.884252466E-05,62.90248724
1422.8,0.0001030574,1.435527712E-05,5427.55127,1.37539438E-05,-38.9468702,2.086662994E-05,87.19346977
1423,0.0001030876,1.399574776E-05,5428.314209,1.107372511E-05,-11.10145671,0.000021379,112.2182279
1423.2,0.0001027651,1.379255147E-05,5429.077148,7.830063401E-06,18.64783243,2.003164547E-05,137.9033254
1423.4,0.000102342,1.384356514E-05,5429.840088,4.459645879E-06,49.89938172,1.680052781E-05,164.1491284
1423.6,0.0001020887,1.405881696E-05,5430.603027,0.0000013,80.45771141,1.201839558E-05,-169.1594136
1423.8,0.0001021073,1.434706359E-05,5431.365967,1.48260408E-06,-58.38951646,6.32707708E-06,-142.2901985
1424,0.0001022692,1.504545522E-05,5432.128906,3.82924923E-06,-26.25711143,5.684774633E-07,-124.5029631
1424.2,0.0001025653,1.528078305E-05,5432.891846,5.735306307E-06,6.35678379,4.424633771E-06,96.3370896
1424.4,0.0001028632,0.000015243,5433.654785,7.141895963E-06,37.01515659,7.894769224E-06,124.8404184
1424.6,0.0001027884,1.567144264E-05,5434.417725,7.96013933E-06,64.54430654,9.414338696E-06,154.9503791
1424.8,0.0001023436,1.593331909E-05,5435.180664,8.174408199E-06,87.82485231,8.919383939E-06,-172.6616536
1425,0.0001017591,1.548689003E-05,5435.943604,7.970906523E-06,105.6680243,6.784251759E-06,-134.8166823
1425.2,0.0001016585,1.509216316E-05,5436.706543,7.780795357E-06,117.7635261,4.103934119E-06,-78.06907058
1425.4,0.000101275,0.000014682,5437.469482,8.044202046E-06,126.8261455,4.047919118E-06,12.91232246
1425.6,0.000100923,1.471171664E-05,5438.232422,0.000008744,137.5947827,6.950166701E-06,71.24521635
1425.8,0.0001009432,1.508767911E-05,5438.995361,9.37091331E-06,152.2366971,9.760262716E-06,108.9628471
1426,0.000101436,1.533881708E-05,5439.758301,9.354443114E-06,170.0828765,1.150984992E-05,140.2559193
1426.2,0.0001021409,1.553855166E-05,5440.52124,8.352377529E-06,-170.1738255,1.199711651E-05,168.0182664
1426.4,0.0001026521,1.565907719E-05,5441.28418,0.000006317,-149.5967452,1.141992499E-05,-167.6617487
1426.6,0.0001025295,1.575538118E-05,5442.047119,3.459661233E-06,-129.0136866,1.029712797E-05,-147.7845293
1426.8,0.0001019987,1.593648803E-05,5442.810059,1.632876686E-07,-114.837953,9.371917333E-06,-132.983243
1427,0.0001017696,1.568243128E-05,5443.572998,0.000003144,91.12201574,9.285574664E-06,-120.5965589
1427.2,0.0001017217,1.537473099E-05,5444.335938,6.104554072E-06,108.8627093,1.00529151E-05,-105.1684768
1427.4,0.0001018704,1.552827557E-05,5445.098877,8.532557797E-06,125.1072207,1.112264106E-05,-84.23470101
1427.6,0.0001020014,1.581222046E-05,5445.861816,1.042357483E-05,139.8417209,1.192506173E-05,-58.76514564
1427.8,0.0001021873,0.000015977,5446.624756,0.000011869,153.5319663,1.210717626E-05,-30.34158942
1428,0.0001022044,1.574831918E-05,5447.387695,1.290864437E-05,166.9056435,1.151849514E-05,-0.1128216356
1428.2,0.0001022748,1.506275625E-05,5448.150635,1.343519721E-05,-179.4860305,1.017135163E-05,31.20614517
1428.4,0.0001023179,1.450118369E-05,5448.913574,1.323767321E-05,-165.6671015,8.215534469E-06,63.13347212
1428.6,0.0001023661,1.435778409E-05,5449.676514,1.215183202E-05,-152.4563246,5.908596582E-06,95.05596268
1428.8,0.0001024216,1.461057595E-05,5450.439453,1.02343439E-05,-141.835122,0.000003569,124.8809715
1429,0.0001024104,1.454847693E-05,5451.202393,7.946676304E-06,-137.9830664,1.584934271E-06,139.3243994
1429.2,0.0001023625,1.46449066E-05,5451.965332,0.000006392,-146.6882876,1.341918368E-06,96.51542505
1429.4,0.0001022814,1.514159695E-05,5452.728271,6.769622787E-06,-160.3662214,2.899339304E-06,109.0142213
1429.6,0.0001021013,0.000015855,5453.491211,8.388120272E-06,-162.4091759,4.863649349E-06,142.3430211
1429.8,0.0001016121,1.646182927E-05,5454.25415,9.787872298E-06,-155.0274684,7.192561E-06,176.6520537
1430,0.0001013008,1.677835688E-05,5455.01709,1.02271453E-05,-144.2020182,9.772516348E-06,-151.7169258
1430.2,0.0001014199,1.672692126E-05,5455.780029,0.000009551,-133.8974027,1.235542426E-05,-123.3852589
1430.4,0.000101457,1.660321484E-05,5456.542969,8.050266097E-06,-128.0765169,0.0000147,-98.25466464
1430.6,0.0001020511,1.664530581E-05,5457.305908,6.526522883E-06,-132.3807703,1.668924004E-05,-76.06082504
1430.8,0.000102504,0.000016424,5458.068848,0.000006317,-147.4592987,1.836211384E-05,-56.36454153
1431,0.000102676,1.589932455E-05,5458.831787,7.95140845E-06,-157.2142683,1.983211517E-05,-38.44655572
1431.2,0.000102864,0.000015252,5459.594727,1.044906014E-05,-155.2770641,2.113178278E-05,-21.40135746
1431.4,0.000102804,1.487521507E-05,5460.357666,1.292973371E-05,-146.454706,2.21022195E-05,-4.480931525
1431.6,0.0001022779,1.476862473E-05,5461.120605,1.490675729E-05,-134.0253563,0.000022431,12.58171826
1431.8,0.0001017703,1.483260907E-05,5461.883545,1.603586565E-05,-119.4166893,2.18146879E-05,29.47751956
1432,0.0001014238,1.48475555E-05,5462.646484,0.00001602,-103.3471064,2.014622719E-05,45.3422849
1432.2,0.0001012991,1.485276332E-05,5463.409424,1.463562411E-05,-86.44087561,1.765733419E-05,58.71858368
1432.4,0.0001014431,1.488188362E-05,5464.172363,1.181759411E-05,-69.75963674,1.499191193E-05,67.63557629
1432.6,0.0001018388,1.505785652E-05,5464.935303,7.772598414E-06,-56.53499164,1.311035794E-05,71.00909328
1432.8,0.00010188,1.514770241E-05,5465.698242,0.000003455,-67.34732531,1.269390724E-05,72.02526377
1433,0.0001015485,1.506763991E-05,5466.461182,4.467751492E-06,-133.5593512,0.00001336,76.3630391
1433.2,0.0001014011,1.474958084E-05,5467.224121,9.197877736E-06,-131.3082219,1.410784935E-05,85.44377527
1433.4,0.0001012072,1.441184958E-05,5467.987061,0.000013324,-113.2810098,1.427244193E-05,97.2847602
